"Congressperson (House)","Hudson River Valley Special Resource Study Act (H.R. 4003)","Legislation Making Major Changes to the National Health Care System, Including Expanding Health Coverage to Uninsured Americans  (H.RES. 1203)","Legislation Making Major Changes to the National Health Care System, Including Expanding Health Coverage to Uninsured Americans  (H.RES. 1203)","Legislation Making Major Changes to the National Health Care System, Including Expanding Health Coverage to Uninsured Americans  (H.RES. 1203)","Health Care and Education Reconciliation Act of 2010 (H.R. 4872)","Health Care and Education Reconciliation Act of 2010 (H.R. 4872)","Small Business and Infrastructure Jobs Tax Act of 2010 (H.R. 4849)","Supplemental Appropriations Act, 2010 (H.R. 4899)","FAA Air Transportation Modernization and Safety Improvement Act (H.R. 1586)","Health Care and Education Reconciliation Act of 2010 (H.R. 4872)","Clean Estuaries Act of 2010 (H.R. 4715)","Clean Estuaries Act of 2010 (H.R. 4715)","Continuing Extension Act of 2010 (H.R. 4851)","Puerto Rico Democracy Act of 2010 (H.R. 2499)","Puerto Rico Democracy Act of 2010 (H.R. 2499)","Puerto Rico Democracy Act of 2010 (H.R. 2499)","Puerto Rico Democracy Act of 2010 (H.R. 2499)","Puerto Rico Democracy Act of 2010 (H.R. 2499)","Puerto Rico Democracy Act of 2010 (H.R. 2499)","Supporting the goals and ideals of National Train Day. (H.RES. 1301)","Providing for consideration of the bill H.R. 5116, the America COMPETES Reauthorization Act of 2010 (H.RES. 1344)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","Recognizing the significant accomplishments of AmeriCorps and encouraging enrollment (H.RES. 1338)","Endangered Fish Recovery Programs Improvement Act of 2010 (H.R. 2288)","America COMPETES Reauthorization Act of 2010 (H.R. 5325)","Granting the authority to the Committee on Education and Labor for investigation into underground coal mining safety (H.RES. 1363)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","America COMPETES Reauthorization Act of 2010 (H.R. 5116)","National Defense Authorization Act for Fiscal Year 2011 (H.R. 5136)","Providing Consideration of (H.R. 3644), the Ocean, Coastal, and Watershed Education Act and (H.R. 1612), Public Land Service Act (H.RES. 1192)","Supporting the Goals and Ideals of National Public Works Week, and for Other Purposes. (H.RES. 1125)","Providing for Consideration of the Bill (H.R. 4715) to Amend the Federal Water Pollution Control Act (H.RES. 1248)","Consideration of Bill (H.R. 2499) to Provide for a Federally Sanctioned Self-Determination Process for the People of Puerto Rico (H.RES. 1305)","Consideration of Bill (H.R. 2499) to Provide for a Federally Sanctioned Self-Determination Process for the People of Puerto Rico (H.RES. 1305)","Consideration of Bill (H.R. 2499) to Provide for a Federally Sanctioned Self-Determination Process for the People of Puerto Rico (H.RES. 1305)","National Defense Authorization Act for Fiscal Year 2011 (H.R. 5136)","National Defense Authorization Act for Fiscal Year 2011 (H.R. 5136)","Waiving A Requirement Clause in Consideration of Certain Resolutions Reported From the Committee on Rules and For Other Purposes (H.RES. 1487)","Waiving A Requirement Clause in Consideration of Certain Resolutions Reported From the Committee on Rules and For Other Purposes (H.RES. 1487)","Providing Consideration of H.R. 5618 to Continue Federal Unemployment Programs and Waive a Requirement of Clause 6(a), Rule XIII (H.RES. 1495)","Restoration of Emergency Unemployment Compensation Act of 2010 (H.R. 5618)","Providing Consideration of Senate Amendments to H.R. 4899 Making Emergency Appropriations for Disaster Relief and Summer Jobs (H.RES. 1500)","Supplemental Appropriations Act, 2010 (H.R. 4899)","Supplemental Appropriations Act, 2010 (H.R. 4899)","Supplemental Appropriations Act, 2010 (H.R. 4899)","Indian Arts and Crafts Amendments Act of 2010 (H.R. 725)","Waiving A Required Clause in Consideration of Resolutions Reported From the Committee on Rules and Motion to Suspend Debate (H.RES. 1537)","Providing Consideration of Senate Amendment to the House Amendment to the Senate Amendment to H.R. 4213 (H.RES. 1550)","Unemployment Compensation Extension Act of 2010 (H.R. 4213)","Providing for Consideration of H.R. 1264, Multiple Peril Insurance Act of 2009 (H.RES. 1549)","Federal Advisory Committee Act Amendments of 2009 (H.R. 1320)","Providing for Consideration of H.R. 1264, Multiple Peril Insurance Act of 2009 (H.RES. 1549)","Providing Consideration of the Senate Amendment to the House Amendment to the Senate Amendment to H.R. 1586 (H.RES. 1606)","Providing Consideration of the Senate Amendment to the House Amendment to the Senate Amendment to H.R. 1586 (H.RES. 1606)","FAA Air Transportation Modernization and Safety Improvement Act (H.R. 1586)","Hiring Incentives to Restore Employment Act   (H.R. 2847)","On Passage of a Bill to Establish a Program to Address Harmful Algal Bloom and Hypoxia  (H.R. 3650)","On Passage of a Bill to Establish a Program to Address Harmful Algal Bloom and Hypoxia  (H.R. 3650)","Passage of Legislation Authorizing Funding for Two Programs Intended to Educate the Public About Water Resources Issues (H.R. 3644)","Passage of Legislation Authorizing Funding for Two Programs Intended to Educate the Public About Water Resources Issues (H.R. 3644)","Legislation Authorizing Funding for Two Programs Intended to Educate the Public About Water Resources Issues  (H.R. 3644)","Legislation Authorizing $6.25 Million to be Spent Annually on a Program to Monitor the Mississippi River Basin  (H.R. 3671)","Passage of Legislation Requiring the Interior Department to Establish an Office to Coordinate Public Land Service Corps Programs (H.R. 1612)","Legislation Requiring the Interior Department to Establish an Office to Coordinate Public Land Service Corps (PLSC) Programs  (H.R. 1612)","Legislation Making Major Changes to the National Health Care System, Including Expanding Health Coverage to Uninsured Americans  (H.RES. 1203)","Legislation Making Major Changes to the National Health Care System, Including Expanding Health Coverage to Uninsured Americans  (H.R. 3590)","Supplemental Appropriations Act, 2010 (H.R. 4899)","Passage of Legislation Authorizing $50 Million to be Spent Annually on a Program to Restore Estuaries  (H.R. 4715)","On an Amendment Establishing a “Clean Energy Consortium” Intended to Further the Commercialization of Clean Energy Technologies (H.R. 5116)","On Passage of a Resolution Providing for an Adjournment of the Two Houses of Congress for the Easter Recess.  (H.CON.RES. 257)","Passage of Legislation Extending Unemployment Insurance for Laid-Off Workers Whose Benefits Had Expired (H.R. 5618)","Passage of Resolution Providing for Adjournment of the Two Houses of Congress for the Traditional Week-Long 4th of July Recess (H.CON.RES. 293)","On a Resolution Setting a Time Limit for Debate and Prohibiting Amendments to Financial Regulatory Reform Legislation  (H.RES. 1490)","On a Motion that Would Have Amended Financial Regulatory Reform Legislation to Require a Sweeping Audit of the Federal Reserve (H.R. 4173)","Passage of Legislation Extending Unemployment Insurance for Laid-Off Workers Whose Benefits Had Expired (H.R. 5618)","Score","Party affiliation","State"
"Boehner, John (R-OH, District 8)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","OH"
"Bonner, Jo (R-AL, District 1)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","AL"
"Bono Mack, Mary (R-CA, District 45)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","CA"
"Boozman, John (R-AR, District 3)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","AR"
"Bordallo, Madeleine (D-GU)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","GU"
"Boren, Dan (D-OK, District 2)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","OK"
"Boswell, Leonard (D-IA, District 3)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","IA"
"Boucher, Rick (D-VA, District 9)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","VA"
"Boustany, Charles (R-LA, District 7)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","LA"
"Boyd, Allen (D-FL, District 2)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","FL"
"Brady, Kevin (R-TX, District 8)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","TX"
"Brady, Robert (D-PA, District 1)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","PA"
"Braley, Bruce (D-IA, District 1)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","IA"
"Bright, Bobby (D-AL, District 2)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","AL"
"Broun, Paul (R-GA, District 10)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","GA"
"Brown, Corrine (D-FL, District 3)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","FL"
"Brown, Henry (R-SC, District 1)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","SC"
"Brown-Waite, Virginia (R-FL, District 5)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","FL"
"Buchanan, Vern (R-FL, District 13)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","FL"
"Burgess, Michael (R-TX, District 26)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","TX"
"Burton, Dan (R-IN, District 5)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","IN"
"Butterfield, G.K. (D-NC, District 1)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","NC"
"Buyer, Steve (R-IN, District 4)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","IN"
"Calvert, Ken (R-CA, District 44)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","CA"
"Camp, Dave (R-MI, District 4)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","MI"
"Campbell, John (R-CA, District 48)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","CA"
"Cantor, Eric (R-VA, District 7)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","VA"
"Cao, Anh (R-LA, District 2)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","LA"
"Capito, Shelley (R-WV, District 2)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","WV"
"Capps, Lois (D-CA, District 23)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","CA"
"Capuano, Michael (D-MA, District 8)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","MA"
"Cardoza, Dennis (D-CA, District 18)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","CA"
"Carnahan, Russ (D-MO, District 3)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","MO"
"Carney, Christopher (D-PA, District 10)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","PA"
"Carson, André (D-IN, District 7)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","IN"
"Carter, John (R-TX, District 31)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","TX"
"Cassidy, Bill (R-LA, District 6)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","LA"
"Castle, Michael (R-DE)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","DE"
"Castor, Kathy (D-FL, District 11)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","FL"
"Chaffetz, Jason (R-UT, District 3)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","UT"
"Chandler, Ben (D-KY, District 6)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","KY"
"Childers, Travis (D-MS, District 1)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","MS"
"Christensen, Donna (D-VI)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","VI"
"Chu, Judy (D-CA, District 32)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","CA"
"Clarke, Yvette (D-NY, District 11)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","NY"
"Clay, William (D-MO, District 1)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","MO"
"Cleaver, Emanuel (D-MO, District 5)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","MO"
"Clyburn, James (D-SC, District 6)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","SC"
"Coble, Howard (R-NC, District 6)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","NC"
"Coffman, Mike (R-CO, District 6)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","CO"
"Cohen, Steve (D-TN, District 9)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","TN"
"Cole, Tom (R-OK, District 4)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","OK"
"Conaway, K.  (R-TX, District 11)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Republican","TX"
"Connolly, Gerald (D-VA, District 11)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","VA"
"Conyers, John (D-MI, District 14)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",,"Democrat","MI"
